username,balance,email,phone
alice,436,alice@example.com,123-456-7890
bob,564,bob@example.com,234-567-8901
charlie,500,charlie@example.com,345-678-9012
david,500,david@example.com,456-789-0123
eve,500,eve@example.com,567-890-1234
frank,500,frank@example.com,678-901-2345
grace,500,grace@example.com,789-012-3456
henry,500,henry@example.com,890-123-4567
ivy,500,ivy@example.com,901-234-5678
jack,500,jack@example.com,012-345-6789
type,seq,client,message,sender,decision,round,timestamp
prepare,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node3,0,1,1724619792774
prepare,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node15,0,1,1724619792710
prepare,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node12,0,1,1724619792889
prepare,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node8,0,1,1724619793389
prepare,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node14,0,1,1724619793425
prepare,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node4,0,1,1724619794092
prepare,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node21,0,1,1724619794139
prepare,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node2,0,1,1724619794040
prepare,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node9,0,1,1724619793458
prepare,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node10,0,1,1724619793512
prepare,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node13,0,1,1724619794169
prepare,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node5,0,1,1724619794214
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node2,0,1,1724619794732
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node10,0,1,1724619794945
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node9,0,1,1724619795931
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724619796053
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node5,0,1,1724619796120
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node11,0,1,1724619796209
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node13,0,1,1724619796583
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node22,0,1,1724619796909
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node15,0,1,1724619796970
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node6,0,1,1724619797018
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node4,0,1,1724619796641
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node8,0,1,1724619796710
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node18,0,1,1724619796841
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node3,0,1,1724619797119
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node14,0,1,1724619797178
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node12,0,1,1724619797190
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node17,0,1,1724619797160
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node20,0,1,1724619797140
commit,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node21,0,1,1724619797654
Reply,1724619791679,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,1,1,1724619797712
request,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",pbft-client,0,1,1724619813493
pre-prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724619813663
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node22,0,1,1724619814136
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node21,0,1,1724619814240
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node3,0,1,1724619814250
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node12,0,1,1724619814257
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node14,0,1,1724619814265
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node6,0,1,1724619814221
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node20,0,1,1724619814145
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724619814280
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node9,0,1,1724619814444
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node10,0,1,1724619814529
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node4,0,1,1724619814770
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node13,0,1,1724619814873
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node5,0,1,1724619814851
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node18,0,1,1724619815009
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node11,0,1,1724619815074
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node17,0,1,1724619814995
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node8,0,1,1724619814863
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node15,0,1,1724619814981
prepare,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node2,0,1,1724619815670
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724619815678
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node13,0,1,1724619815852
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node3,0,1,1724619815877
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node17,0,1,1724619816124
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node11,0,1,1724619816260
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node21,0,1,1724619816380
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node5,0,1,1724619816585
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node20,0,1,1724619816691
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node18,0,1,1724619816647
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node14,0,1,1724619816920
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node10,0,1,1724619817029
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node8,0,1,1724619817144
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node9,0,1,1724619817288
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node12,0,1,1724619817382
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node15,0,1,1724619817588
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node22,0,1,1724619817717
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node6,0,1,1724619817893
Reply,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,1,1,1724619818034
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node4,0,1,1724619818401
commit,1724619813467,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node2,0,1,1724619818946
request,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",pbft-client,0,1,1724619831568
pre-prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724619831738
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node11,0,1,1724619832105
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node2,0,1,1724619832157
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node21,0,1,1724619832132
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node3,0,1,1724619832113
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node6,0,1,1724619832179
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node18,0,1,1724619832326
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724619832205
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node8,0,1,1724619832644
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node14,0,1,1724619832815
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node4,0,1,1724619832853
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node17,0,1,1724619832877
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node9,0,1,1724619832825
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node12,0,1,1724619832863
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node20,0,1,1724619832841
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node15,0,1,1724619832987
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node22,0,1,1724619832996
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node5,0,1,1724619833003
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node6,0,1,1724619833225
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724619833387
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node10,0,1,1724619833462
prepare,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node13,0,1,1724619833425
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node20,0,1,1724619833657
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node9,0,1,1724619833756
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node2,0,1,1724619833993
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node13,0,1,1724619834123
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node12,0,1,1724619834386
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node15,0,1,1724619834446
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node8,0,1,1724619834662
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node18,0,1,1724619834698
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node5,0,1,1724619834773
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node3,0,1,1724619834726
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node22,0,1,1724619835408
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node11,0,1,1724619835567
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node4,0,1,1724619835762
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node10,0,1,1724619835659
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node14,0,1,1724619835849
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node21,0,1,1724619835953
Reply,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,1,1,1724619836129
commit,1724619831533,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node17,0,1,1724619836590
request,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",pbft-client,0,1,1724619857657
pre-prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724619857942
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node4,0,1,1724619859232
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node3,0,1,1724619859435
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node5,0,1,1724619859469
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node15,0,1,1724619859374
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node13,0,1,1724619859282
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node14,0,1,1724619859764
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node18,0,1,1724619859871
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node8,0,1,1724619859634
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node11,0,1,1724619860080
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node2,0,1,1724619860110
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node6,0,1,1724619860147
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node9,0,1,1724619860736
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node20,0,1,1724619860748
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node17,0,1,1724619860782
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node12,0,1,1724619859554
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node22,0,1,1724619859334
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node10,0,1,1724619859999
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node21,0,1,1724619861025
prepare,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724619861018
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node13,0,1,1724619861713
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node12,0,1,1724619861773
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node11,0,1,1724619861781
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node2,0,1,1724619861804
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node17,0,1,1724619861819
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node4,0,1,1724619861846
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node6,0,1,1724619861878
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node20,0,1,1724619861901
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node18,0,1,1724619861951
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node5,0,1,1724619861982
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node10,0,1,1724619862024
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node22,0,1,1724619861745
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node21,0,1,1724619861757
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node14,0,1,1724619861735
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node9,0,1,1724619862333
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724619862521
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node8,0,1,1724619862551
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node15,0,1,1724619862493
commit,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node3,0,1,1724619862399
Reply,1724619857628,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,1,1,1724619862938
request,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",pbft-client,0,1,1724620045183
pre-prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724620045463
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node3,0,1,1724620045795
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724620045806
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node2,0,1,1724620045786
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node14,0,1,1724620046007
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node24,0,1,1724620046115
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node23,0,1,1724620046080
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node13,0,1,1724620046313
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node6,0,1,1724620046553
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node25,0,1,1724620046617
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node8,0,1,1724620046586
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node5,0,1,1724620046704
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node7,0,1,1724620046818
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node10,0,1,1724620047000
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node9,0,1,1724620047053
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node20,0,1,1724620047108
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node4,0,1,1724620047183
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node11,0,1,1724620047403
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node18,0,1,1724620047413
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node22,0,1,1724620047556
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724620047718
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node8,0,1,1724620048167
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node7,0,1,1724620048252
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node14,0,1,1724620048482
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node10,0,1,1724620048882
prepare,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node19,0,1,1724620049045
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node3,0,1,1724620049316
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node23,0,1,1724620049477
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node5,0,1,1724620049547
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node13,0,1,1724620049465
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node22,0,1,1724620049451
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node18,0,1,1724620049442
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node2,0,1,1724620050560
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node25,0,1,1724620050790
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node20,0,1,1724620050912
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node9,0,1,1724620050985
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node24,0,1,1724620051314
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node4,0,1,1724620052416
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node11,0,1,1724620052806
Reply,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,1,1,1724620052851
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node19,0,1,1724620053231
commit,1724620045098,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node6,0,1,1724620054017
request,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",pbft-client,0,1,1724620095856
pre-prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724620096207
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node6,0,1,1724620097361
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node10,0,1,1724620097417
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node25,0,1,1724620097432
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node19,0,1,1724620097448
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node4,0,1,1724620097455
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node24,0,1,1724620097463
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node5,0,1,1724620097518
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node2,0,1,1724620097407
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node7,0,1,1724620097535
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node9,0,1,1724620097543
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node14,0,1,1724620097550
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node20,0,1,1724620097525
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node18,0,1,1724620097565
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node8,0,1,1724620097440
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node13,0,1,1724620097863
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node23,0,1,1724620097425
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node22,0,1,1724620097854
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node3,0,1,1724620097557
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724620097900
prepare,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node11,0,1,1724620097919
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724620097945
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node4,0,1,1724620098747
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node10,0,1,1724620098792
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node14,0,1,1724620098941
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node2,0,1,1724620099318
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node3,0,1,1724620099352
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node5,0,1,1724620099459
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node20,0,1,1724620099605
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node18,0,1,1724620100040
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node23,0,1,1724620100228
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node24,0,1,1724620100304
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node6,0,1,1724620100424
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node13,0,1,1724620100487
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node9,0,1,1724620100565
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node25,0,1,1724620100609
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node8,0,1,1724620100966
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node7,0,1,1724620101015
Reply,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,1,1,1724620101187
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node11,0,1,1724620102091
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node19,0,1,1724620102380
commit,1724620095784,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node22,0,1,1724620102897
request,1724620122160,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",pbft-client,0,1,1724620122198
pre-prepare,1724620122160,pbft-client,"{""from"":""alice"",""to"":""bob"",""amount"":4}",node1,0,1,1724620122659
